Location,RowID,Date,Time,Cage,PIT,FL,Wt,Photo,ID,Camera,Cohort,Specimen,Comment,Region,Report_type,Report_ID,lat,long
BSMR,18,02/08/21,1899-12-30 08:48:00,NA,NA,48,0.98,1177,BSMR08IS20210208,Nikon,ISO,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,134,02/20/19,1899-12-30 15:15:00,ISO,NA,53,1.88,8,BSMR_CABA_004,Knaggs Pana TS5,ISO,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,778,03/16/20,1899-12-30 10:15:00,8,3577,78,5.06,883,BSMR3577_20200316,NA,PIT,YES,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,375,03/12/19,1899-12-30 13:00:00,2,NA,54,1.938217565,306,BSMR_PLA_002_20190312,Knaggs Pana TS5,placebo,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,432,03/19/19,1899-12-30 09:45:00,2,NA,55,2.03,375,BSMR_PLA_002_20190319,Knaggs Pana TS5,placebo,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,586,04/02/19,1899-12-30 09:10:00,2,NA,64,3.17,561,BSMR_PLA_002_20190402,Knaggs Pana TS5,placebo,YES,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,370,03/12/19,1899-12-30 13:00:00,1,NA,61,2.667414994,301,BSMR_PLA_003_20190312,Knaggs Pana TS5,placebo,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,427,03/19/19,1899-12-30 09:45:00,1,NA,64,2.89,370,BSMR_PLA_003_20190319,Knaggs Pana TS5,placebo,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,325,02/24/20,1899-12-30 08:00:00,5,3548,57,2.09,350,BSMR3548_20200224,NA,PLA_Week2,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,326,02/24/20,1899-12-30 08:00:00,6,3598,65,2.93,351,BSMR3598_20200224,NA,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,327,02/24/20,1899-12-30 08:00:00,6,3941,53,1.62,354,BSMR3941_20200224,NA,PIT,NO,Hard to read pit,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,328,02/24/20,1899-12-30 08:00:00,6,4339,65,2.77,352,BSMR4339_20200224,NA,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,329,02/24/20,1899-12-30 08:00:00,6,3630,57,1.94,355,BSMR3630_20200224,NA,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,123,02/20/19,1899-12-30 15:15:00,1,4404,48,1.07,995,4404_20190220,Knaggs Pana TS5,PIT,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,331,02/24/20,1899-12-30 08:00:00,8,4226,58,2.37,357,BSMR4226_20200224,NA,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,332,02/24/20,1899-12-30 08:00:00,8,4331,57,1.97,358,BSMR4331_20200224,NA,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,333,02/24/20,1899-12-30 08:00:00,8,3577,61,2.6,359,BSMR3577_20200224,NA,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,334,02/24/20,1899-12-30 08:00:00,8,3430,58,2.12,360,BSMR3430_20200224,NA,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,335,02/24/20,1899-12-30 08:00:00,8,1753,62,2.66,361,BSMR1753_20200224,NA,PLA_Week2,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,379,03/12/19,1899-12-30 13:00:00,ISO,NA,64,2.797101755,315,BSMR_09,Knaggs Pana TS5,ISO,YES,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,337,02/24/20,1899-12-30 08:00:00,9,NA,53,1.51,363,BSMR_02_20200224,NA,ISO,YES,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,338,02/24/20,1899-12-30 08:00:00,9,NA,58,2.2,364,BSMR_03_20200224,NA,ISO,YES,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,15,02/10/20,1899-12-30 10:00:00,5,3527,48,1.11,75,BSMR3527_20200210,NA,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,7,02/08/21,1899-12-30 08:48:00,10,7982,61,2.45,1165,BSMR7982P20210208,Nikon,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,17,02/10/20,1899-12-30 10:00:00,9,NA,49,1.26,78,BSMR_ISOSTOCK-02,NA,ISO,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,131,02/20/19,1899-12-30 15:15:00,ISO,NA,51,1.41,4,BSMR_CABA_001,Knaggs Pana TS5,ISO,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,489,02/23/21,1899-12-30 12:00:00,NA,NA,57,2.06,1722,BSMR01I20210223,Nikon,ISO,YES,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,11,02/08/21,1899-12-30 08:48:00,NA,NA,55,1.67,1170,BSMR01IS20210208,Nikon,ISO,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,490,02/23/21,1899-12-30 12:00:00,NA,NA,65,2.89,1723,BSMR02I20210223,Nikon,ISO,YES,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,135,02/20/19,1899-12-30 15:15:00,ISO,NA,47,1.12,9,BSMR_CABA_005,Knaggs Pana TS5,ISO,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,136,02/20/19,1899-12-30 15:15:00,ISO,NA,54,1.66,10,BSMR_CABA_006,Knaggs Pana TS5,ISO,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,137,02/20/19,1899-12-30 15:15:00,ISO,NA,49,1.29,12,BSMR_CABA_007,Knaggs Pana TS5,ISO,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,430,03/19/19,1899-12-30 09:45:00,2,3992,59,2.43,373,3992_20190319,Knaggs Pana TS5,PIT,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,585,03/08/21,1899-12-30 08:00:00,NA,NA,67,3.28,1847,BSMR04I20210308,Nikon,ISO,YES,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,14,02/08/21,1899-12-30 08:48:00,NA,NA,50,1.09,1173,BSMR04IS20210208,Nikon,ISO,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,587,03/08/21,1899-12-30 08:00:00,NA,NA,67,2.98,1849,BSMR06I20210308,Nikon,ISO,YES,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,16,02/08/21,1899-12-30 08:48:00,NA,NA,55,1.45,1175,BSMR06IS20210208,Nikon,ISO,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,588,03/08/21,1899-12-30 08:00:00,NA,NA,65,2.73,1850,BSMR07I20210308,Nikon,ISO,YES,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,143,02/20/19,1899-12-30 15:15:00,ISO,NA,47,1.09,21,BSMR_CABA_013,Knaggs Pana TS5,ISO,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,144,02/20/19,1899-12-30 15:15:00,ISO,NA,49,1.33,22,BSMR_CABA_014,Knaggs Pana TS5,ISO,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,145,02/20/19,1899-12-30 15:15:00,ISO,NA,47,1.11,23,BSMR_CABA_015,Knaggs Pana TS5,ISO,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,590,03/08/21,1899-12-30 08:00:00,NA,NA,57,2.02,1852,BSMR09I20210308,Nikon,ISO,YES,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,19,02/08/21,1899-12-30 08:48:00,NA,NA,53,1.34,1178,BSMR09IS20210208,Nikon,ISO,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,585,04/02/19,1899-12-30 09:10:00,2,NA,63,2.74,560,BSMR_PLA_001_20190402,Knaggs Pana TS5,placebo,YES,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,765,03/16/20,1899-12-30 10:15:00,5,4285,73,4.11,870,BSMR4285_20200316,NA,PIT,YES,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,121,02/20/19,1899-12-30 15:15:00,1,4327,43,0.82,992,4327_20190220,Knaggs Pana TS5,PIT,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,127,02/20/19,1899-12-30 15:15:00,2,4328,50,1.42,999,4328_20190220,Knaggs Pana TS5,PIT,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,373,03/12/19,1899-12-30 13:00:00,2,4328,60,2.250577481,304,4328_20190312,Knaggs Pana TS5,PIT,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,428,03/19/19,1899-12-30 09:45:00,2,4328,64,3.12,371,4328_20190319,Knaggs Pana TS5,PIT,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,584,04/02/19,1899-12-30 09:10:00,2,4328,74,4.85,559,4328_20190402,Knaggs Pana TS5,PIT,YES,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,480,02/23/21,1899-12-30 12:00:00,14,7730,67,3.42,1713,BSMR7730P20210223,Nikon,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,578,03/08/21,1899-12-30 08:00:00,14,7730,74,4.41,1838,BSMR7730P20210308,Nikon,PIT,YES,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,8,02/08/21,1899-12-30 08:48:00,10,7831,53,1.55,1166,BSMR7831P20210208,Nikon,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,486,02/23/21,1899-12-30 12:00:00,10,7831,60,2.43,1719,BSMR7831P20210223,Nikon,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,7,02/10/20,1899-12-30 10:00:00,6,3893,49,1.08,64,BSMR3893_20200210,NA,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,8,02/10/20,1899-12-30 10:00:00,6,3630,50,1.29,65,BSMR3630_20200210,NA,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,9,02/10/20,1899-12-30 10:00:00,6,3941,46,1.07,66,BSMR3941_20200210,NA,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,10,02/10/20,1899-12-30 10:00:00,6,4339,56,1.76,68,BSMR4339_20200210,NA,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,11,02/10/20,1899-12-30 10:00:00,5,3610,48,1.21,69,BSMR3610_20200210,NA,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,12,02/10/20,1899-12-30 10:00:00,5,3635,51,1.29,71,BSMR3635_20200210,NA,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,13,02/10/20,1899-12-30 10:00:00,5,4285,52,1.37,72,BSMR4285_20200210,NA,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,14,02/10/20,1899-12-30 10:00:00,5,3572,48,1.02,73,BSMR3572_20200210,NA,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,575,03/08/21,1899-12-30 08:00:00,14,7943,70,3.64,1835,BSMR7943P20210308,Nikon,PIT,YES,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,141,02/20/19,1899-12-30 15:15:00,ISO,NA,50,1.43,18,BSMR_CABA_011,Knaggs Pana TS5,ISO,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,485,02/23/21,1899-12-30 12:00:00,10,7982,69,3.84,1718,BSMR7982P20210223,Nikon,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,18,02/10/20,1899-12-30 10:00:00,9,NA,48,1.09,79,BSMR_ISOSTOCK-03,NA,ISO,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,19,02/10/20,1899-12-30 10:00:00,9,NA,51,1.25,80,BSMR_ISOSTOCK-04,NA,ISO,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,122,02/20/19,1899-12-30 15:15:00,1,4457,46,0.98,993,4457_20190220,Knaggs Pana TS5,PIT,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,368,03/12/19,1899-12-30 13:00:00,1,4457,52,1.641556792,299,4457_20190312,Knaggs Pana TS5,PIT,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,12,02/08/21,1899-12-30 08:48:00,NA,NA,60,1.84,1171,BSMR02IS20210208,Nikon,ISO,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,491,02/23/21,1899-12-30 12:00:00,NA,NA,61,2.51,1724,BSMR03I20210223,Nikon,ISO,YES,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,130,02/20/19,1899-12-30 15:15:00,2,3992,45,0.97,3,3992_20190220,Knaggs Pana TS5,PIT,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,374,03/12/19,1899-12-30 13:00:00,2,3992,54,1.795708985,305,3992_20190312,Knaggs Pana TS5,PIT,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,138,02/20/19,1899-12-30 15:15:00,ISO,NA,48,1.25,14,BSMR_CABA_008,Knaggs Pana TS5,ISO,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,128,02/20/19,1899-12-30 15:15:00,2,4024,52,1.5,1,4024_20190220,Knaggs Pana TS5,PIT,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,586,03/08/21,1899-12-30 08:00:00,NA,NA,69,3.48,1848,BSMR05I20210308,Nikon,ISO,YES,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,590,04/02/19,1899-12-30 09:10:00,1,NA,71,4.15,565,BSMR_PLA_003_20190402,Knaggs Pana TS5,placebo,YES,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,142,02/20/19,1899-12-30 15:15:00,ISO,NA,53,1.44,20,BSMR_CABA_012,Knaggs Pana TS5,ISO,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,126,02/20/19,1899-12-30 15:15:00,2,3954,43,0.8,998,3954_20190220,Knaggs Pana TS5,PIT,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,587,04/02/19,1899-12-30 09:10:00,1,4493,75,5.08,562,4493_20190402,Knaggs Pana TS5,PIT,YES,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,679,03/10/20,1899-12-30 10:45:00,5,NA,67,3.62,768,BSMR_PLA-01_20200310,NA,PLA_Week4,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,680,03/10/20,1899-12-30 10:45:00,6,4339,73,4.14,769,BSMR4339_20200310,NA,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,681,03/10/20,1899-12-30 10:45:00,6,4269,62,2.39,770,BSMR4269_20200310,NA,PLA_Week2,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,682,03/10/20,1899-12-30 10:45:00,6,3598,72,4.18,771,BSMR3598_20200310,NA,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,683,03/10/20,1899-12-30 10:45:00,6,3630,64,2.97,772,BSMR3630_20200310,NA,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,766,03/16/20,1899-12-30 10:15:00,5,3542,67,3.48,871,BSMR3542_20200316,NA,PLA_Week2,YES,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,767,03/16/20,1899-12-30 10:15:00,5,3635,70,3.66,872,BSMR3635_20200316,NA,PIT,YES,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,768,03/16/20,1899-12-30 10:15:00,5,3610,71,4,873,BSMR3610_20200316,NA,PIT,YES,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,769,03/16/20,1899-12-30 10:15:00,5,NA,68,3.44,874,BSMR_PLA-01_20200316,NA,PLA_Week4,YES,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,140,02/20/19,1899-12-30 15:15:00,ISO,NA,51,1.44,17,BSMR_CABA_010,Knaggs Pana TS5,ISO,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,371,03/12/19,1899-12-30 13:00:00,1,NA,47,1.042155055,302,BSMR_PLA_004_20190312,Knaggs Pana TS5,placebo,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,426,03/19/19,1899-12-30 09:45:00,1,NA,51,1.45,369,BSMR_PLA_004_20190319,Knaggs Pana TS5,placebo,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,591,04/02/19,1899-12-30 09:10:00,1,NA,59,2.38,566,BSMR_PLA_004_20190402,Knaggs Pana TS5,placebo,YES,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,773,03/16/20,1899-12-30 10:15:00,6,3941,63,2.8,878,BSMR3941_20200316,NA,PIT,YES,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,6,02/10/20,1899-12-30 10:00:00,6,3598,56,1.8,63,BSMR3598_20200210,NA,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,330,02/24/20,1899-12-30 08:00:00,6,4269,56,1.85,356,BSMR4269_20200224,NA,PLA_Week2,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,425,03/19/19,1899-12-30 09:45:00,1,4457,59,2.48,368,4457_20190319,Knaggs Pana TS5,PIT,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,129,02/20/19,1899-12-30 15:15:00,2,4283,47,1.06,2,4283_20190220,Knaggs Pana TS5,PIT,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,372,03/12/19,1899-12-30 13:00:00,2,4283,54,1.751314677,303,4283_20190312,Knaggs Pana TS5,PIT,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,429,03/19/19,1899-12-30 09:45:00,2,4283,58,2.28,372,4283_20190319,Knaggs Pana TS5,PIT,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,336,02/24/20,1899-12-30 08:00:00,9,NA,58,2.22,362,BSMR_01_20200224,NA,ISO,YES,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,483,02/23/21,1899-12-30 12:00:00,14,7943,62,2.54,1716,BSMR7943P20210223,Nikon,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,324,02/24/20,1899-12-30 08:00:00,5,3542,57,2.04,349,BSMR3542_20200224,NA,PLA_Week2,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,139,02/20/19,1899-12-30 15:15:00,ISO,NA,51,1.56,16,BSMR_CABA_009,Knaggs Pana TS5,ISO,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,584,03/08/21,1899-12-30 08:00:00,10,8057,64,2.7,1845,BSMR8057P20210308,Nikon,PIT,YES,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,580,03/08/21,1899-12-30 08:00:00,10,7982,76,4.75,1840,BSMR7982P20210308,Nikon,PIT,YES,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,1,02/08/21,1899-12-30 08:48:00,14,7993,54,1.5,1155,BSMR7993P20210208,Nikon,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,125,02/20/19,1899-12-30 15:15:00,1,4302,50,1.32,997,4302_20190220,Knaggs Pana TS5,PIT,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,369,03/12/19,1899-12-30 13:00:00,1,4302,58,2.13747714,300,4302_20190312,Knaggs Pana TS5,PIT,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,376,03/12/19,1899-12-30 13:00:00,2,NA,49,1.242822286,307,BSMR_PLA_001_20190312,Knaggs Pana TS5,placebo,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,588,04/02/19,1899-12-30 09:10:00,1,4457,70,4.04,563,4457_20190402,Knaggs Pana TS5,PIT,YES,Wt could be 4.09,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,24,02/10/20,1899-12-30 10:00:00,9,NA,46,0.79,86,BSMR_ISOSTOCK-09,NA,ISO,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,25,02/10/20,1899-12-30 10:00:00,9,NA,47,0.98,87,BSMR_ISOSTOCK-10,NA,ISO,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,13,02/08/21,1899-12-30 08:48:00,NA,NA,57,1.62,1172,BSMR03IS20210208,Nikon,ISO,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,581,03/08/21,1899-12-30 08:00:00,10,8036,66,3.05,1841,BSMR8036P20210308,Nikon,PIT,YES,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,582,04/02/19,1899-12-30 09:10:00,2,4283,63,3,557,4283_20190402,Knaggs Pana TS5,PIT,YES,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,688,03/10/20,1899-12-30 10:45:00,8,4226,71,4.2,777,BSMR4226_20200310,NA,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,689,03/10/20,1899-12-30 10:45:00,8,3577,75,4.48,778,BSMR3577_20200310,NA,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,124,02/20/19,1899-12-30 15:15:00,1,4493,50,1.38,996,4493_20190220,Knaggs Pana TS5,PIT,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,367,03/12/19,1899-12-30 13:00:00,1,4493,60,2.637628053,298,4493_20190312,Knaggs Pana TS5,PIT,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,424,03/19/19,1899-12-30 09:45:00,1,4493,65,3.56,367,4493_20190319,Knaggs Pana TS5,PIT,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,678,03/10/20,1899-12-30 10:45:00,5,3635,69,3.51,767,BSMR3635_20200310,NA,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,576,03/08/21,1899-12-30 08:00:00,14,7993,69,3.36,1836,BSMR7993P20210308,Nikon,PIT,YES,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,431,03/19/19,1899-12-30 09:45:00,2,NA,53,1.56,374,BSMR_PLA_001_20190319,Knaggs Pana TS5,placebo,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,9,02/08/21,1899-12-30 08:48:00,10,7835,55,1.63,1168,BSMR7835P20210208,Nikon,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,321,02/24/20,1899-12-30 08:00:00,5,4285,59,2.35,346,BSMR4285_20200224,NA,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,322,02/24/20,1899-12-30 08:00:00,5,3635,60,2.26,347,BSMR3635_20200224,NA,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,323,02/24/20,1899-12-30 08:00:00,5,3610,58,2.19,348,BSMR3610_20200224,NA,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,685,03/10/20,1899-12-30 10:45:00,8,3430,71,3.85,774,BSMR3430_20200310,NA,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,6,02/08/21,1899-12-30 08:48:00,10,8057,50,1.23,1164,BSMR8057P20210208,Nikon,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,1,02/10/20,1899-12-30 10:00:00,8,3430,50,1.25,57,BSMR3430_20200210,NA,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,690,03/10/20,1899-12-30 10:45:00,9,NA,72,3.7,779,BSMR_04_20200310,NA,ISO,YES,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,691,03/10/20,1899-12-30 10:45:00,9,NA,75,4.67,780,BSMR_05_20200310,NA,ISO,YES,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,692,03/10/20,1899-12-30 10:45:00,9,NA,66,3.19,781,BSMR_06_20200310,NA,ISO,YES,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,482,02/23/21,1899-12-30 12:00:00,14,7993,60,2.3,1715,BSMR7993P20210223,Nikon,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,772,03/16/20,1899-12-30 10:15:00,6,3630,67,3.44,877,BSMR3630_20200316,NA,PIT,YES,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,423,03/19/19,1899-12-30 09:45:00,1,4302,63,2.88,366,4302_20190319,Knaggs Pana TS5,PIT,NA,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,589,04/02/19,1899-12-30 09:10:00,1,4302,73,4.42,564,4302_20190402,Knaggs Pana TS5,PIT,YES,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,488,02/23/21,1899-12-30 12:00:00,10,7835,63,2.83,1721,BSMR7835P20210223,Nikon,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,193,02/25/19,1899-12-30 08:50:00,ISO,NA,53,1.52,80,BSMR_03,Knaggs Pana TS5,ISO,YES,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,3,02/08/21,1899-12-30 08:48:00,14,7943,55,1.67,1160,BSMR7943P20210208,Nikon,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,23,02/10/20,1899-12-30 10:00:00,9,NA,53,1.54,85,BSMR_ISOSTOCK-08,NA,ISO,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,686,03/10/20,1899-12-30 10:45:00,8,4331,68,3.39,775,BSMR4331_20200310,NA,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,677,03/10/20,1899-12-30 10:45:00,5,4285,70,3.84,766,BSMR4285_20200310,NA,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
BSMR,675,03/10/20,1899-12-30 10:45:00,5,3542,65,3.18,764,BSMR3542_20200310,NA,PIT,NO,NA,Butte Sink,Wetland,BSW2,39.2858,-121.9246
