cage_id,Region,Report_type,Date,totprey_density,totcladocera_density,totpulex_density,totprey_density_interp,totcladocera_density_interp,totpulex_density_interp,totprey_density_fill,totcladocera_density_fill,totpulex_density_fill,mean_temperature,min_temperature,max_temperature
SBWSC,Lower Bypass,Canal channel,3/16/20,NA,NA,NA,17504.29261,4224.606475,209.3804067,13185.30261,4847.537724,436.2783952,12.84013889,12.7,13.1
SBWSC,Lower Bypass,Canal channel,3/17/20,18368.09061,4100.020225,164.000809,18368.09061,4100.020225,164.000809,18368.09061,4100.020225,164.000809,12.34044444,7.34,12.76
SBWSC,Lower Bypass,Canal channel,3/18/20,NA,NA,NA,18368.09061,4100.020225,164.000809,18368.09061,4100.020225,164.000809,NA,NA,NA
XSSAC,Sacramento River,River channel,2/3/20,1296.165485,470.0380329,71.21788377,1296.165485,470.0380329,71.21788377,1296.165485,470.0380329,71.21788377,NA,NA,NA
XSSAC,Sacramento River,River channel,2/4/20,NA,NA,NA,1410.62466,532.8565116,106.6333944,1296.165485,470.0380329,71.21788377,NA,NA,NA
XSSAC,Sacramento River,River channel,2/5/20,NA,NA,NA,1525.083836,595.6749903,142.048905,1296.165485,470.0380329,71.21788377,NA,NA,NA
XSSAC,Sacramento River,River channel,2/6/20,NA,NA,NA,1639.543012,658.493469,177.4644156,1296.165485,470.0380329,71.21788377,NA,NA,NA
XSSAC,Sacramento River,River channel,2/7/20,NA,NA,NA,1754.002187,721.3119477,212.8799262,1296.165485,470.0380329,71.21788377,NA,NA,NA
XSSAC,Sacramento River,River channel,2/8/20,NA,NA,NA,1868.461363,784.1304264,248.2954368,1296.165485,470.0380329,71.21788377,NA,NA,NA
XSSAC,Sacramento River,River channel,2/9/20,NA,NA,NA,1982.920538,846.9489051,283.7109474,1296.165485,470.0380329,71.21788377,NA,NA,NA
XSSAC,Sacramento River,River channel,2/10/20,NA,NA,NA,2097.379714,909.7673838,319.126458,1296.165485,470.0380329,71.21788377,NA,NA,NA
XSSAC,Sacramento River,River channel,2/11/20,NA,NA,NA,2211.83889,972.5858625,354.5419686,1296.165485,470.0380329,71.21788377,NA,NA,NA
XSSAC,Sacramento River,River channel,2/12/20,2326.298065,1035.404341,389.9574792,2326.298065,1035.404341,389.9574792,2326.298065,1035.404341,389.9574792,NA,NA,NA
XSSAC,Sacramento River,River channel,2/13/20,NA,NA,NA,2180.722667,970.0163266,351.1341014,2326.298065,1035.404341,389.9574792,10.84604167,10.54,11.2
XSSAC,Sacramento River,River channel,2/14/20,NA,NA,NA,2035.147268,904.628312,312.3107237,2326.298065,1035.404341,389.9574792,11.18479167,10.9,11.46
XSSAC,Sacramento River,River channel,2/15/20,NA,NA,NA,1889.571869,839.2402974,273.487346,2326.298065,1035.404341,389.9574792,11.52395833,11.24,11.8
XSSAC,Sacramento River,River channel,2/16/20,NA,NA,NA,1743.99647,773.8522828,234.6639682,2326.298065,1035.404341,389.9574792,12.02916667,11.76,12.34
XSSAC,Sacramento River,River channel,2/17/20,NA,NA,NA,1598.421071,708.4642682,195.8405905,2326.298065,1035.404341,389.9574792,12.29104167,12.08,12.46
XSSAC,Sacramento River,River channel,2/18/20,NA,NA,NA,1452.845673,643.0762537,157.0172128,2326.298065,1035.404341,389.9574792,12.17,11.92,12.42
XSSAC,Sacramento River,River channel,2/19/20,NA,NA,NA,1307.270274,577.6882391,118.193835,2326.298065,1035.404341,389.9574792,12.18604167,11.96,12.46
XSSAC,Sacramento River,River channel,2/20/20,1161.694875,512.3002245,79.37045731,1161.694875,512.3002245,79.37045731,1161.694875,512.3002245,79.37045731,12.18770833,11.94,12.5
XSSAC,Sacramento River,River channel,2/21/20,NA,NA,NA,1039.047823,453.087891,70.18010308,1161.694875,512.3002245,79.37045731,12.205,11.98,12.56
XSSAC,Sacramento River,River channel,2/22/20,NA,NA,NA,916.4007706,393.8755576,60.98974884,1161.694875,512.3002245,79.37045731,12.38166667,12.1,12.74
XSSAC,Sacramento River,River channel,2/23/20,NA,NA,NA,793.7537182,334.6632242,51.79939461,1161.694875,512.3002245,79.37045731,12.45166667,12.22,12.76
XSSAC,Sacramento River,River channel,2/24/20,NA,NA,NA,671.1066659,275.4508908,42.60904037,1161.694875,512.3002245,79.37045731,12.54020833,12.3,12.86
XSSAC,Sacramento River,River channel,2/25/20,548.4596136,216.2385573,33.41868613,548.4596136,216.2385573,33.41868613,548.4596136,216.2385573,33.41868613,12.67125,12.38,13.02
XSSAC,Sacramento River,River channel,2/26/20,NA,NA,NA,651.5466912,258.4793294,29.05322098,548.4596136,216.2385573,33.41868613,12.9825,12.68,13.38
XSSAC,Sacramento River,River channel,2/27/20,NA,NA,NA,754.6337689,300.7201015,24.68775583,548.4596136,216.2385573,33.41868613,13.30604167,13.02,13.6
XSSAC,Sacramento River,River channel,2/28/20,NA,NA,NA,857.7208465,342.9608736,20.32229068,548.4596136,216.2385573,33.41868613,13.52875,13.28,13.76
XSSAC,Sacramento River,River channel,2/29/20,NA,NA,NA,960.8079241,385.2016457,15.95682553,548.4596136,216.2385573,33.41868613,13.82354167,13.6,14.08
XSSAC,Sacramento River,River channel,3/1/20,NA,NA,NA,1063.895002,427.4424178,11.59136038,548.4596136,216.2385573,33.41868613,13.74791667,13.34,13.92
XSSAC,Sacramento River,River channel,3/2/20,1166.982079,469.6831898,7.225895228,1166.982079,469.6831898,7.225895228,1166.982079,469.6831898,7.225895228,12.96708333,12.74,13.32
XSSAC,Sacramento River,River channel,3/3/20,NA,NA,NA,1252.580351,517.6743622,17.70250157,1166.982079,469.6831898,7.225895228,12.80354167,12.5,13.16
XSSAC,Sacramento River,River channel,3/4/20,NA,NA,NA,1338.178623,565.6655345,28.17910791,1166.982079,469.6831898,7.225895228,13.160625,12.86,13.56
XSSAC,Sacramento River,River channel,3/5/20,NA,NA,NA,1423.776895,613.6567068,38.65571425,1166.982079,469.6831898,7.225895228,13.58041667,13.32,13.94
XSSAC,Sacramento River,River channel,3/6/20,NA,NA,NA,1509.375168,661.6478791,49.13232058,1166.982079,469.6831898,7.225895228,13.8675,13.64,14.1
XSSAC,Sacramento River,River channel,3/7/20,NA,NA,NA,1594.97344,709.6390514,59.60892692,1166.982079,469.6831898,7.225895228,13.76479167,13.56,14
XSSAC,Sacramento River,River channel,3/8/20,NA,NA,NA,1680.571712,757.6302237,70.08553326,1166.982079,469.6831898,7.225895228,13.554375,13.34,13.68
XSSAC,Sacramento River,River channel,3/9/20,1766.169984,805.621396,80.5621396,1766.169984,805.621396,80.5621396,1766.169984,805.621396,80.5621396,13.67916667,13.32,14.08
XSSAC,Sacramento River,River channel,3/10/20,NA,NA,NA,1844.106269,870.6669611,74.05699407,1766.169984,805.621396,80.5621396,13.81916667,13.46,14.16
XSSAC,Sacramento River,River channel,3/11/20,NA,NA,NA,1922.042553,935.7125262,67.55184854,1766.169984,805.621396,80.5621396,13.98520833,13.56,14.42
XSSAC,Sacramento River,River channel,3/12/20,NA,NA,NA,1999.978838,1000.758091,61.04670301,1766.169984,805.621396,80.5621396,14.62291667,14.24,15.14
XSSAC,Sacramento River,River channel,3/13/20,NA,NA,NA,2077.915123,1065.803656,54.54155748,1766.169984,805.621396,80.5621396,14.94166667,14.66,15.28
XSSAC,Sacramento River,River channel,3/14/20,NA,NA,NA,2155.851408,1130.849222,48.03641195,1766.169984,805.621396,80.5621396,14.51854167,14.18,15
XSSAC,Sacramento River,River channel,3/15/20,NA,NA,NA,2233.787693,1195.894787,41.53126641,1766.169984,805.621396,80.5621396,13.82479167,13.48,14.16
XSSAC,Sacramento River,River channel,3/16/20,2311.723978,1260.940352,35.02612088,2311.723978,1260.940352,35.02612088,2311.723978,1260.940352,35.02612088,13.02979167,12.5,13.48
XSSAC,Sacramento River,River channel,3/17/20,NA,NA,NA,3188.348361,1274.56797,182.11583,2311.723978,1260.940352,35.02612088,12.30270833,12.16,12.48
XSSAC,Sacramento River,River channel,3/18/20,4064.972744,1288.195588,329.2055391,4064.972744,1288.195588,329.2055391,4064.972744,1288.195588,329.2055391,11.98145833,11.62,12.16
