cage_id,Region,Type,Date,totprey_density,totcladocera_density,totpulex_density,totprey_density_interp,totcladocera_density_interp,totpulex_density_interp,totprey_density_fill,totcladocera_density_fill,totpulex_density_fill,mean_temperature,min_temperature,max_temperature
XSSAC,Sacramento River,Channel,2019-03-20,NA,NA,NA,744.1954468,209.5937022,12.72734915,785.4821915,242.9908938,11.30190204,12.75922917,12.534,13.04
XSSAC,Sacramento River,Channel,2019-03-21,NA,NA,NA,723.5520744,192.8951064,13.44007271,785.4821915,242.9908938,11.30190204,12.82232292,12.558,13.112
XSSAC,Sacramento River,Channel,2019-03-22,NA,NA,NA,702.908702,176.1965107,14.15279627,785.4821915,242.9908938,11.30190204,12.43345833,12.268,12.751
XSSAC,Sacramento River,Channel,2019-03-23,NA,NA,NA,682.2653296,159.4979149,14.86551983,785.4821915,242.9908938,11.30190204,12.26328125,12.122,12.461
XSSAC,Sacramento River,Channel,2019-03-24,NA,NA,NA,661.6219573,142.7993191,15.57824339,785.4821915,242.9908938,11.30190204,12.13945833,11.953,12.268
XSSAC,Sacramento River,Channel,2019-03-25,640.9785849,126.1007233,16.29096695,640.9785849,126.1007233,16.29096695,640.9785849,126.1007233,16.29096695,11.85386458,11.565,12.703
XSSAC,Sacramento River,Channel,2019-03-26,NA,NA,NA,1100.34411,464.1484142,16.36951082,640.9785849,126.1007233,16.29096695,11.75086458,11.589,12.001
XSSAC,Sacramento River,Channel,2019-03-27,NA,NA,NA,1559.709634,802.1961051,16.44805469,640.9785849,126.1007233,16.29096695,11.79257292,11.686,11.904
XSSAC,Sacramento River,Channel,2019-03-28,NA,NA,NA,2019.075159,1140.243796,16.52659856,640.9785849,126.1007233,16.29096695,11.84888542,11.734,11.953
XSSAC,Sacramento River,Channel,2019-03-29,NA,NA,NA,2478.440684,1478.291487,16.60514244,640.9785849,126.1007233,16.29096695,12.23475,11.783,12.751
XSSAC,Sacramento River,Channel,2019-03-30,NA,NA,NA,2937.806208,1816.339178,16.68368631,640.9785849,126.1007233,16.29096695,12.65839583,12.316,13.04
XSSAC,Sacramento River,Channel,2019-03-31,NA,NA,NA,3397.171733,2154.386869,16.76223018,640.9785849,126.1007233,16.29096695,NA,NA,NA
XSSAC,Sacramento River,Channel,2019-04-01,3856.537258,2492.43456,16.84077405,3856.537258,2492.43456,16.84077405,3856.537258,2492.43456,16.84077405,NA,NA,NA
XSSAC,Sacramento River,Channel,2019-04-02,NA,NA,NA,3856.537258,2492.43456,16.84077405,3856.537258,2492.43456,16.84077405,NA,NA,NA
XSSAC,Sacramento River,Channel,2019-04-03,NA,NA,NA,3856.537258,2492.43456,16.84077405,3856.537258,2492.43456,16.84077405,NA,NA,NA
XSSAC,Sacramento River,Channel,2019-04-04,NA,NA,NA,3856.537258,2492.43456,16.84077405,3856.537258,2492.43456,16.84077405,NA,NA,NA
XSSAC,Sacramento River,Channel,2019-04-05,NA,NA,NA,3856.537258,2492.43456,16.84077405,3856.537258,2492.43456,16.84077405,NA,NA,NA
XSSAC,Sacramento River,Channel,2019-04-06,NA,NA,NA,3856.537258,2492.43456,16.84077405,3856.537258,2492.43456,16.84077405,NA,NA,NA
XSSAC,Sacramento River,Channel,2019-04-07,NA,NA,NA,3856.537258,2492.43456,16.84077405,3856.537258,2492.43456,16.84077405,NA,NA,NA
XSSAC,Sacramento River,Channel,2019-04-08,NA,NA,NA,3856.537258,2492.43456,16.84077405,3856.537258,2492.43456,16.84077405,NA,NA,NA
